Tab,Q,SQ,SSQ,SSSQ,Question,Class,Unit,Repetitive,Tab_Name,Question_Text,SPSS_header,Short_Question,Likert_Affect_Direction,Answer_Labels,Answer_Numbers,MAR_Cross_Reference
Q2A,7,3,10,,Q2A.7.3.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 3rd Youngest",Q2A_7V10c,"Child Health: If yes, where?: TTBA - 3rd Youngest",,,,
Q2A,7,3,11,,Q2A.7.3.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 3rd Youngest",Q2A_7V11c,"Child Health: If yes, where?: TBA - 3rd Youngest",,,,
Q2A,7,3,12,,Q2A.7.3.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 3rd Youngest",Q2A_7V12c,"Child Health: If yes, where?: Village doctor - 3rd Youngest",,,,
Q2A,7,3,13,,Q2A.7.3.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",Q2A_7V13c,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",,,,
Q2A,7,3,14,,Q2A.7.3.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",Q2A_7V14c,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",,,,
Q2A,7,3,15,,Q2A.7.3.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",Q2A_7V15c,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",,,,
Q2A,7,3,16,,Q2A.7.3.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",Q2A_7V16c,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",,,,
Q2A,7,3,17,,Q2A.7.3.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 3rd Youngest",Q2A_7V17c,"Child Health: If yes, where?: Other - 3rd Youngest",,,,
Q2A,7,3,18,,Q2A.7.3.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 3rd Youngest",Q2A_7V18c,"Child Health: If yes, where?: No one - 3rd Youngest",,,,
Q2A,8,3,,,Q2A.8.3,Yes/No,,TRUE,Child health,Child Health: Do you feel that child has any such health problem… - 3rd Youngest,Q2A_8c,Child Health: Do you feel that child has any such health problem… - 3rd Youngest,,,,
Q2A,9,3,,,Q2A.9.3,Categorical ,,TRUE,Child health,Child Health: Why are you unable to get this treatment? - 3rd Youngest,Q2A_9c,Child Health: Why are you unable to get this treatment? - 3rd Youngest,,"c(""Not too serious"", ""Don't know where to go"", ""Too expensive"", ""Too far away"", ""medicien at home/ self-medicate"", ""Other"")",c(1:6),
Q2A,10,3,,,Q2A.10.3,Categorical ,,TRUE,Child health,Child Health: Quality of health at birth? - 3rd Youngest,Q2A_10c,Child Health: Quality of health at birth? - 3rd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,11,3,,,Q2A.11.3,Categorical ,,TRUE,Child health,Child Health: Quality of health last year? - 3rd Youngest,Q2A_11c,Child Health: Quality of health last year? - 3rd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,12,3,,,Q2A.12.3,Categorical ,,TRUE,Child health,Child Health: Current quality of health? - 3rd Youngest,Q2A_12c,Child Health: Current quality of health? - 3rd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,13,3,,,Q2A.13.3,Categorical ,,TRUE,Child health,Child Health: What do you mean by fairly healthy? - 3rd Youngest,Q2A_13c,Child Health: What do you mean by fairly healthy? - 3rd Youngest,,"c(""Better than average health compared to others of same age"", ""Worse than average health compared to others of same age"")",c(1:2),
Q2A,14,3,,,Q2A.14.3,Yes/No,,TRUE,Child health,Child Health: Diarrhea - 3rd Youngest,Q2A_14c,Child Health: Diarrhea - 3rd Youngest,,,,
Q2A,15,3,1,,Q2A.15.3.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",Q2A_15V1c,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",,,,
Q2A,15,3,2,,Q2A.15.3.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",Q2A_15V2c,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,15,3,3,,Q2A.15.3.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",Q2A_15V3c,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",,,,
Q2A,15,3,4,,Q2A.15.3.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 3rd Youngest",Q2A_15V4c,"Child Health: If yes, where?: Compounder - 3rd Youngest",,,,
Q2A,15,3,5,,Q2A.15.3.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 3rd Youngest",Q2A_15V5c,"Child Health: If yes, where?: Nurse - 3rd Youngest",,,,
Q2A,15,3,6,,Q2A.15.3.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 3rd Youngest",Q2A_15V6c,"Child Health: If yes, where?: Health worker - 3rd Youngest",,,,
Q2A,15,3,7,,Q2A.15.3.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",Q2A_15V7c,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,15,3,8,,Q2A.15.3.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 3rd Youngest",Q2A_15V8c,"Child Health: If yes, where?: FWV - 3rd Youngest",,,,
Q2A,15,3,9,,Q2A.15.3.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 3rd Youngest",Q2A_15V9c,"Child Health: If yes, where?: FWA - 3rd Youngest",,,,
Q2A,15,3,10,,Q2A.15.3.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 3rd Youngest",Q2A_15V10c,"Child Health: If yes, where?: TTBA - 3rd Youngest",,,,
Q2A,15,3,11,,Q2A.15.3.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 3rd Youngest",Q2A_15V11c,"Child Health: If yes, where?: TBA - 3rd Youngest",,,,
Q2A,15,3,12,,Q2A.15.3.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 3rd Youngest",Q2A_15V12c,"Child Health: If yes, where?: Village doctor - 3rd Youngest",,,,
Q2A,15,3,13,,Q2A.15.3.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",Q2A_15V13c,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",,,,
Q2A,15,3,14,,Q2A.15.3.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",Q2A_15V14c,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",,,,
Q2A,15,3,15,,Q2A.15.3.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",Q2A_15V15c,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",,,,
Q2A,15,3,16,,Q2A.15.3.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",Q2A_15V16c,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",,,,
Q2A,15,3,17,,Q2A.15.3.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 3rd Youngest",Q2A_15V17c,"Child Health: If yes, where?: Other - 3rd Youngest",,,,
Q2A,15,3,18,,Q2A.15.3.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 3rd Youngest",Q2A_15V18c,"Child Health: If yes, where?: No one - 3rd Youngest",,,,
Q2A,16,3,1,,Q2A.16.3.1,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: not too serious - 3rd Youngest",Q2A_16V1c,"Child Health: If no treatment, reason: not too serious - 3rd Youngest",,,,
Q2A,16,3,2,,Q2A.16.3.2,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: don't know where to go - 3rd Youngest",Q2A_16V2c,"Child Health: If no treatment, reason: don't know where to go - 3rd Youngest",,,,
Q2A,16,3,3,,Q2A.16.3.3,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too expensive - 3rd Youngest",Q2A_16V3c,"Child Health: If no treatment, reason: too expensive - 3rd Youngest",,,,
Q2A,16,3,4,,Q2A.16.3.4,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too far away - 3rd Youngest",Q2A_16V4c,"Child Health: If no treatment, reason: too far away - 3rd Youngest",,,,
Q2A,16,3,5,,Q2A.16.3.5,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: medicine at home - 3rd Youngest",Q2A_16V5c,"Child Health: If no treatment, reason: medicine at home - 3rd Youngest",,,,
Q2A,16,3,6,,Q2A.16.3.6,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: other - 3rd Youngest",Q2A_16V6c,"Child Health: If no treatment, reason: other - 3rd Youngest",,,,
Q2A,17,3,,,Q2A.17.3,Yes/No,,TRUE,Child health,Child Health: Fever - 3rd Youngest,Q2A_17c,Child Health: Fever - 3rd Youngest,,,,
Q2A,18,3,1,,Q2A.18.3.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",Q2A_18V1c,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",,,,
Q2A,18,3,2,,Q2A.18.3.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",Q2A_18V2c,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,18,3,3,,Q2A.18.3.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",Q2A_18V3c,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",,,,
Q2A,18,3,4,,Q2A.18.3.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 3rd Youngest",Q2A_18V4c,"Child Health: If yes, where?: Compounder - 3rd Youngest",,,,
Q2A,18,3,5,,Q2A.18.3.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 3rd Youngest",Q2A_18V5c,"Child Health: If yes, where?: Nurse - 3rd Youngest",,,,
Q2A,18,3,6,,Q2A.18.3.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 3rd Youngest",Q2A_18V6c,"Child Health: If yes, where?: Health worker - 3rd Youngest",,,,
Q2A,18,3,7,,Q2A.18.3.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",Q2A_18V7c,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,18,3,8,,Q2A.18.3.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 3rd Youngest",Q2A_18V8c,"Child Health: If yes, where?: FWV - 3rd Youngest",,,,
Q2A,18,3,9,,Q2A.18.3.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 3rd Youngest",Q2A_18V9c,"Child Health: If yes, where?: FWA - 3rd Youngest",,,,
Q2A,18,3,10,,Q2A.18.3.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 3rd Youngest",Q2A_18V10c,"Child Health: If yes, where?: TTBA - 3rd Youngest",,,,
Q2A,18,3,11,,Q2A.18.3.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 3rd Youngest",Q2A_18V11c,"Child Health: If yes, where?: TBA - 3rd Youngest",,,,
Q2A,18,3,12,,Q2A.18.3.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 3rd Youngest",Q2A_18V12c,"Child Health: If yes, where?: Village doctor - 3rd Youngest",,,,
Q2A,18,3,13,,Q2A.18.3.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",Q2A_18V13c,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",,,,
Q2A,18,3,14,,Q2A.18.3.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",Q2A_18V14c,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",,,,
Q2A,18,3,15,,Q2A.18.3.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",Q2A_18V15c,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",,,,
Q2A,18,3,16,,Q2A.18.3.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",Q2A_18V16c,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",,,,
Q2A,18,3,17,,Q2A.18.3.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 3rd Youngest",Q2A_18V17c,"Child Health: If yes, where?: Other - 3rd Youngest",,,,
Q2A,18,3,18,,Q2A.18.3.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 3rd Youngest",Q2A_18V18c,"Child Health: If yes, where?: No one - 3rd Youngest",,,,
Q2A,19,3,1,,Q2A.19.3.1,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: not too serious - 3rd Youngest",Q2A_19V1c,"Child Health: If no treatment, reason: not too serious - 3rd Youngest",,,,
Q2A,19,3,2,,Q2A.19.3.2,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: don't know where to go - 3rd Youngest",Q2A_19V2c,"Child Health: If no treatment, reason: don't know where to go - 3rd Youngest",,,,
Q2A,19,3,3,,Q2A.19.3.3,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too expensive - 3rd Youngest",Q2A_19V3c,"Child Health: If no treatment, reason: too expensive - 3rd Youngest",,,,
Q2A,19,3,4,,Q2A.19.3.4,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too far away - 3rd Youngest",Q2A_19V4c,"Child Health: If no treatment, reason: too far away - 3rd Youngest",,,,
Q2A,19,3,5,,Q2A.19.3.5,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: medicine at home - 3rd Youngest",Q2A_19V5c,"Child Health: If no treatment, reason: medicine at home - 3rd Youngest",,,,
Q2A,19,3,6,,Q2A.19.3.6,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: other - 3rd Youngest",Q2A_19V6c,"Child Health: If no treatment, reason: other - 3rd Youngest",,,,
Q2A,20,3,,,Q2A.20.3,Yes/No,,TRUE,Child health,Child Health: Respiratory/breathing difficulties - 3rd Youngest,Q2A_20c,Child Health: Respiratory/breathing difficulties - 3rd Youngest,,,,
Q2A,21,3,1,,Q2A.21.3.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",Q2A_21V1c,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",,,,
Q2A,21,3,2,,Q2A.21.3.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",Q2A_21V2c,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,21,3,3,,Q2A.21.3.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",Q2A_21V3c,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",,,,
Q2A,21,3,4,,Q2A.21.3.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 3rd Youngest",Q2A_21V4c,"Child Health: If yes, where?: Compounder - 3rd Youngest",,,,
Q2A,21,3,5,,Q2A.21.3.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 3rd Youngest",Q2A_21V5c,"Child Health: If yes, where?: Nurse - 3rd Youngest",,,,
Q2A,21,3,6,,Q2A.21.3.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 3rd Youngest",Q2A_21V6c,"Child Health: If yes, where?: Health worker - 3rd Youngest",,,,
Q2A,21,3,7,,Q2A.21.3.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",Q2A_21V7c,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,21,3,8,,Q2A.21.3.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 3rd Youngest",Q2A_21V8c,"Child Health: If yes, where?: FWV - 3rd Youngest",,,,
Q2A,21,3,9,,Q2A.21.3.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 3rd Youngest",Q2A_21V9c,"Child Health: If yes, where?: FWA - 3rd Youngest",,,,
Q2A,21,3,10,,Q2A.21.3.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 3rd Youngest",Q2A_21V10c,"Child Health: If yes, where?: TTBA - 3rd Youngest",,,,
Q2A,21,3,11,,Q2A.21.3.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 3rd Youngest",Q2A_21V11c,"Child Health: If yes, where?: TBA - 3rd Youngest",,,,
Q2A,21,3,12,,Q2A.21.3.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 3rd Youngest",Q2A_21V12c,"Child Health: If yes, where?: Village doctor - 3rd Youngest",,,,
Q2A,21,3,13,,Q2A.21.3.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",Q2A_21V13c,"Child Health: If yes, where?: Pharmacist/drug store - 3rd Youngest",,,,
Q2A,21,3,14,,Q2A.21.3.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",Q2A_21V14c,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 3rd Youngest",,,,
Q2A,21,3,15,,Q2A.21.3.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",Q2A_21V15c,"Child Health: If yes, where?: Home visit ICCDR, B worker - 3rd Youngest",,,,
Q2A,21,3,16,,Q2A.21.3.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",Q2A_21V16c,"Child Health: If yes, where?: Home visit FWA - 3rd Youngest",,,,
Q2A,21,3,17,,Q2A.21.3.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 3rd Youngest",Q2A_21V17c,"Child Health: If yes, where?: Other - 3rd Youngest",,,,
Q2A,21,3,18,,Q2A.21.3.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 3rd Youngest",Q2A_21V18c,"Child Health: If yes, where?: No one - 3rd Youngest",,,,
Q2A,22,3,1,,Q2A.22.3.1,Yes/No,,TRUE,Child health,"Child Health: If no, reason: not too serious - 3rd Youngest",Q2A_22V1c,"Child Health: If no, reason: not too serious - 3rd Youngest",,,,
Q2A,22,3,2,,Q2A.22.3.2,Yes/No,,TRUE,Child health,"Child Health: If no, reason: don't know where to go - 3rd Youngest",Q2A_22V2c,"Child Health: If no, reason: don't know where to go - 3rd Youngest",,,,
Q2A,22,3,3,,Q2A.22.3.3,Yes/No,,TRUE,Child health,"Child Health: If no, reason: too expensive - 3rd Youngest",Q2A_22V3c,"Child Health: If no, reason: too expensive - 3rd Youngest",,,,
Q2A,22,3,4,,Q2A.22.3.4,Yes/No,,TRUE,Child health,"Child Health: If no, reason: too far away - 3rd Youngest",Q2A_22V4c,"Child Health: If no, reason: too far away - 3rd Youngest",,,,
Q2A,22,3,5,,Q2A.22.3.5,Yes/No,,TRUE,Child health,"Child Health: If no, reason: medicine at home/self-medicate - 3rd Youngest",Q2A_22V5c,"Child Health: If no, reason: medicine at home/self-medicate - 3rd Youngest",,,,
Q2A,22,3,6,,Q2A.22.3.6,Yes/No,,TRUE,Child health,"Child Health: If no, reason: other - 3rd Youngest",Q2A_22V6c,"Child Health: If no, reason: other - 3rd Youngest",,,,
Q2A,23,3,,,Q2A.23.3,Yes/No,,TRUE,Child health,"Child Health: When you migrated, let wihout biological parents? - 3rd Youngest",Q2A_23c,"Child Health: When you migrated, let wihout biological parents? - 3rd Youngest",,,,
Q2A,24,3,1,,Q2A.24.3.1,Integer,Year,TRUE,Child health,"Child Health: If yes, when?: year - 3rd Youngest",Q2A_24Yc,"Child Health: If yes, when?: year - 3rd Youngest",,,,
Q2A,24,3,2,,Q2A.24.3.2,Text,Month,TRUE,Child health,"Child Health: If yes, when?: month - 3rd Youngest",Q2A_24Mc,"Child Health: If yes, when?: month - 3rd Youngest",,,,
Q2A,25,3,,,Q2A.25.3,Integer,Days,TRUE,Child health,"Child Health: If yes, for how long? - 3rd Youngest",Q2A_25c,"Child Health: If yes, for how long? - 3rd Youngest",,,,
Q2A,26,3,,,Q2A.26.3,Text,,TRUE,Child health,Child Health: Who did the child stay with? - 3rd Youngest,Q2A_26c,Child Health: Who did the child stay with? - 3rd Youngest,,,,
Q2A,27,3,,,Q2A.27.3,Categorical ,,TRUE,Child health,Child Health: Only ask if did last migration within Bangladesh - 3rd Youngest,Q2A_27c,Child Health: Only ask if did last migration within Bangladesh - 3rd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,28,3,,,Q2A.28.3,Categorical ,,TRUE,Child health,Child Health: Quality child's health migration within Bangladesh? - 3rd Youngest,Q2A_28c,Child Health: Quality child's health migration within Bangladesh? - 3rd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q3,1,1,,,Q3.1.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you often have headaches? - Head,Q3_1a,Psych Distress: Do you often have headaches? - Head,,,,
Q3,2,1,,,Q3.2.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Is your appetite poor? - Head,Q3_2a,Psych Distress: Is your appetite poor? - Head,,,,
Q3,3,1,,,Q3.3.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you sleep badly? - Head,Q3_3a,Psych Distress: Do you sleep badly? - Head,,,,
Q3,4,1,,,Q3.4.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Are you easily frightened? - Head,Q3_4a,Psych Distress: Are you easily frightened? - Head,,,,
Q3,5,1,,,Q3.5.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do your hands shake? - Head,Q3_5a,Psych Distress: Do your hands shake? - Head,,,,
Q3,6,1,,,Q3.6.1,Yes/No,,TRUE,Psychological distress,"Psych Distress: Do you feel nervous, tense, worried? - Head",Q3_6a,"Psych Distress: Do you feel nervous, tense, worried? - Head",,,,
Q3,7,1,,,Q3.7.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Is your digestion poor? - Head,Q3_7a,Psych Distress: Is your digestion poor? - Head,,,,
Q3,8,1,,,Q3.8.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you have trouble thinking clearly? - Head,Q3_8a,Psych Distress: Do you have trouble thinking clearly? - Head,,,,
Q3,9,1,,,Q3.9.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you feel unhappy? - Head,Q3_9a,Psych Distress: Do you feel unhappy? - Head,,,,
Q3,10,1,,,Q3.10.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you cry more than usual? - Head,Q3_10a,Psych Distress: Do you cry more than usual? - Head,,,,
Q3,11,1,,,Q3.11.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you find difficult to enjoy your daily activities? - Head,Q3_11a,Psych Distress: Do you find difficult to enjoy your daily activities? - Head,,,,
Q3,12,1,,,Q3.12.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Do you find it difficult to make decisions? - Head,Q3_12a,Psych Distress: Do you find it difficult to make decisions? - Head,,,,
Q3,13,1,,,Q3.13.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Is your daily work suffering? - Head,Q3_13a,Psych Distress: Is your daily work suffering? - Head,,,,
Q3,14,1,,,Q3.14.1,Yes/No,,TRUE,Psychological distress,Psych Distress: Are you unable to play a useful part in life? - Head,Q3_14a,Psych Distress: Are you unable to play a useful part in life? - Head,,,,
